78200	78200	78550	77050	77050	77000	6115240000	6170102500	5936702500	5936702500	5929000000	
78200	78550	77050	77050	77000	75700	6170102500	5936702500	5936702500	5929000000	5730490000	
78550	77050	77050	77000	75700	77500	5936702500	5936702500	5929000000	5730490000	6006250000	
77050	77050	77000	75700	77500	80000	5936702500	5929000000	5730490000	6006250000	6400000000	
77050	77000	75700	77500	80000	79550	5929000000	5730490000	6006250000	6400000000	6328202500	
77000	75700	77500	80000	79550	80025	5730490000	6006250000	6400000000	6328202500	6404000625	
75700	77500	80000	79550	80025	79900	6006250000	6400000000	6328202500	6404000625	6384010000	
77500	80000	79550	80025	79900	77075	6400000000	6328202500	6404000625	6384010000	5940555625	
80000	79550	80025	79900	77075	72300	6328202500	6404000625	6384010000	5940555625	5227290000	
79550	80025	79900	77075	72300	72300	6404000625	6384010000	5940555625	5227290000	5227290000	
80025	79900	77075	72300	72300	72400	6384010000	5940555625	5227290000	5227290000	5241760000	
79900	77075	72300	72300	72400	73200	5940555625	5227290000	5227290000	5241760000	5358240000	
77075	72300	72300	72400	73200	74000	5227290000	5227290000	5241760000	5358240000	5476000000	
72300	72300	72400	73200	74000	74050	5227290000	5241760000	5358240000	5476000000	5483402500	
72300	72400	73200	74000	74050	75300	5241760000	5358240000	5476000000	5483402500	5670090000	
72400	73200	74000	74050	75300	78000	5358240000	5476000000	5483402500	5670090000	6084000000	
73200	74000	74050	75300	78000	80025	5476000000	5483402500	5670090000	6084000000	6404000625	
74000	74050	75300	78000	80025	78475	5483402500	5670090000	6084000000	6404000625	6158325625	
74050	75300	78000	80025	78475	79400	5670090000	6084000000	6404000625	6158325625	6304360000	
75300	78000	80025	78475	79400	77950	6084000000	6404000625	6158325625	6304360000	6076202500	
78000	80025	78475	79400	77950	76000	6404000625	6158325625	6304360000	6076202500	5776000000	
80025	78475	79400	77950	76000	73200	6158325625	6304360000	6076202500	5776000000	5358240000	
78475	79400	77950	76000	73200	74275	6304360000	6076202500	5776000000	5358240000	5516775625	
79400	77950	76000	73200	74275	74725	6076202500	5776000000	5358240000	5516775625	5583825625	
77950	76000	73200	74275	74725	75350	5776000000	5358240000	5516775625	5583825625	5677622500	
76000	73200	74275	74725	75350	74000	5358240000	5516775625	5583825625	5677622500	5476000000	
73200	74275	74725	75350	74000	74800	5516775625	5583825625	5677622500	5476000000	5595040000	
74275	74725	75350	74000	74800	71775	5583825625	5677622500	5476000000	5595040000	5151650625	
74725	75350	74000	74800	71775	72100	5677622500	5476000000	5595040000	5151650625	5198410000	
75350	74000	74800	71775	72100	73000	5476000000	5595040000	5151650625	5198410000	5329000000	
74000	74800	71775	72100	73000	74300	5595040000	5151650625	5198410000	5329000000	5520490000	
74800	71775	72100	73000	74300	73500	5151650625	5198410000	5329000000	5520490000	5402250000	
71775	72100	73000	74300	73500	74050	5198410000	5329000000	5520490000	5402250000	5483402500	
72100	73000	74300	73500	74050	75000	5329000000	5520490000	5402250000	5483402500	5625000000	
73000	74300	73500	74050	75000	72750	5520490000	5402250000	5483402500	5625000000	5292562500	
74300	73500	74050	75000	72750	74000	5402250000	5483402500	5625000000	5292562500	5476000000	
73500	74050	75000	72750	74000	72800	5483402500	5625000000	5292562500	5476000000	5299840000	
74050	75000	72750	74000	72800	75025	5625000000	5292562500	5476000000	5299840000	5628750625	
75000	72750	74000	72800	75025	75500	5292562500	5476000000	5299840000	5628750625	5700250000	
72750	74000	72800	75025	75500	74500	5476000000	5299840000	5628750625	5700250000	5550250000	
74000	72800	75025	75500	74500	72200	5299840000	5628750625	5700250000	5550250000	5212840000	
72800	75025	75500	74500	72200	72975	5628750625	5700250000	5550250000	5212840000	5325350625	
75025	75500	74500	72200	72975	75725	5700250000	5550250000	5212840000	5325350625	5734275625	
75500	74500	72200	72975	75725	74400	5550250000	5212840000	5325350625	5734275625	5535360000	
74500	72200	72975	75725	74400	74000	5212840000	5325350625	5734275625	5535360000	5476000000	
72200	72975	75725	74400	74000	73400	5325350625	5734275625	5535360000	5476000000	5387560000	
72975	75725	74400	74000	73400	73400	5734275625	5535360000	5476000000	5387560000	5387560000	
75725	74400	74000	73400	73400	73375	5535360000	5476000000	5387560000	5387560000	5383890625	
74400	74000	73400	73400	73375	71175	5476000000	5387560000	5387560000	5383890625	5065880625	
74000	73400	73400	73375	71175	70725	5387560000	5387560000	5383890625	5065880625	5002025625	
73400	73400	73375	71175	70725	72900	5387560000	5383890625	5065880625	5002025625	5314410000	
73400	73375	71175	70725	72900	71800	5383890625	5065880625	5002025625	5314410000	5155240000	
73375	71175	70725	72900	71800	73000	5065880625	5002025625	5314410000	5155240000	5329000000	
71175	70725	72900	71800	73000	73000	5002025625	5314410000	5155240000	5329000000	5329000000	
70725	72900	71800	73000	73000	73375	5314410000	5155240000	5329000000	5329000000	5383890625	
72900	71800	73000	73000	73375	74150	5155240000	5329000000	5329000000	5383890625	5498222500	
71800	73000	73000	73375	74150	73500	5329000000	5329000000	5383890625	5498222500	5402250000	
73000	73000	73375	74150	73500	74000	5329000000	5383890625	5498222500	5402250000	5476000000	
73000	73375	74150	73500	74000	75525	5383890625	5498222500	5402250000	5476000000	5704025625	
73375	74150	73500	74000	75525	74525	5498222500	5402250000	5476000000	5704025625	5553975625	
74150	73500	74000	75525	74525	74525	5402250000	5476000000	5704025625	5553975625	5553975625	
73500	74000	75525	74525	74525	73275	5476000000	5704025625	5553975625	5553975625	5369225625	
74000	75525	74525	74525	73275	71600	5704025625	5553975625	5553975625	5369225625	5126560000	
75525	74525	74525	73275	71600	71600	5553975625	5553975625	5369225625	5126560000	5126560000	
74525	74525	73275	71600	71600	71800	5553975625	5369225625	5126560000	5126560000	5155240000	
74525	73275	71600	71600	71800	73500	5369225625	5126560000	5126560000	5155240000	5402250000	
73275	71600	71600	71800	73500	75000	5126560000	5126560000	5155240000	5402250000	5625000000	
71600	71600	71800	73500	75000	77000	5126560000	5155240000	5402250000	5625000000	5929000000	
71600	71800	73500	75000	77000	76000	5155240000	5402250000	5625000000	5929000000	5776000000	
71800	73500	75000	77000	76000	77000	5402250000	5625000000	5929000000	5776000000	5929000000	
73500	75000	77000	76000	77000	76000	5625000000	5929000000	5776000000	5929000000	5776000000	
75000	77000	76000	77000	76000	74375	5929000000	5776000000	5929000000	5776000000	5531640625	
77000	76000	77000	76000	74375	75000	5776000000	5929000000	5776000000	5531640625	5625000000	
76000	77000	76000	74375	75000	74650	5929000000	5776000000	5531640625	5625000000	5572622500	
77000	76000	74375	75000	74650	75000	5776000000	5531640625	5625000000	5572622500	5625000000	
76000	74375	75000	74650	75000	75150	5531640625	5625000000	5572622500	5625000000	5647522500	
74375	75000	74650	75000	75150	74400	5625000000	5572622500	5625000000	5647522500	5535360000	
75000	74650	75000	75150	74400	72550	5572622500	5625000000	5647522500	5535360000	5263502500	
74650	75000	75150	74400	72550	70550	5625000000	5647522500	5535360000	5263502500	4977302500	
75000	75150	74400	72550	70550	70550	5647522500	5535360000	5263502500	4977302500	4977302500	
75150	74400	72550	70550	70550	71350	5535360000	5263502500	4977302500	4977302500	5090822500	
74400	72550	70550	70550	71350	71350	5263502500	4977302500	4977302500	5090822500	5090822500	
72550	70550	70550	71350	71350	71000	4977302500	4977302500	5090822500	5090822500	5041000000	
70550	70550	71350	71350	71000	69275	4977302500	5090822500	5090822500	5041000000	4799025625	
70550	71350	71350	71000	69275	70000	5090822500	5090822500	5041000000	4799025625	4900000000	
71350	71350	71000	69275	70000	69000	5090822500	5041000000	4799025625	4900000000	4761000000	
71350	71000	69275	70000	69000	68500	5041000000	4799025625	4900000000	4761000000	4692250000	
71000	69275	70000	69000	68500	70475	4799025625	4900000000	4761000000	4692250000	4966725625	
69275	70000	69000	68500	70475	69500	4900000000	4761000000	4692250000	4966725625	4830250000	
70000	69000	68500	70475	69500	70575	4761000000	4692250000	4966725625	4830250000	4980830625	
69000	68500	70475	69500	70575	70975	4692250000	4966725625	4830250000	4980830625	5037450625	
68500	70475	69500	70575	70975	70000	4966725625	4830250000	4980830625	5037450625	4900000000	
70475	69500	70575	70975	70000	68450	4830250000	4980830625	5037450625	4900000000	4685402500	
69500	70575	70975	70000	68450	69025	4980830625	5037450625	4900000000	4685402500	4764450625	
70575	70975	70000	68450	69025	69450	5037450625	4900000000	4685402500	4764450625	4823302500	
70975	70000	68450	69025	69450	68975	4900000000	4685402500	4764450625	4823302500	4757550625	
70000	68450	69025	69450	68975	69000	4685402500	4764450625	4823302500	4757550625	4761000000	
68450	69025	69450	68975	69000	67250	4764450625	4823302500	4757550625	4761000000	4522562500	
69025	69450	68975	69000	67250	66950	4823302500	4757550625	4761000000	4522562500	4482302500	
69450	68975	69000	67250	66950	68800	4757550625	4761000000	4522562500	4482302500	4733440000	
68975	69000	67250	66950	68800	70375	4761000000	4522562500	4482302500	4733440000	4952640625	
69000	67250	66950	68800	70375	71750	4522562500	4482302500	4733440000	4952640625	5148062500	
67250	66950	68800	70375	71750	66525	4482302500	4733440000	4952640625	5148062500	4425575625	
66950	68800	70375	71750	66525	67550	4733440000	4952640625	5148062500	4425575625	4563002500	
68800	70375	71750	66525	67550	68975	4952640625	5148062500	4425575625	4563002500	4757550625	
70375	71750	66525	67550	68975	70250	5148062500	4425575625	4563002500	4757550625	4935062500	
71750	66525	67550	68975	70250	70250	4425575625	4563002500	4757550625	4935062500	4935062500	
66525	67550	68975	70250	70250	70250	4563002500	4757550625	4935062500	4935062500	4935062500	
67550	68975	70250	70250	70250	70250	4757550625	4935062500	4935062500	4935062500	4935062500	
68975	70250	70250	70250	70250	70250	4935062500	4935062500	4935062500	4935062500	4935062500	
70250	70250	70250	70250	70250	70250	4935062500	4935062500	4935062500	4935062500	4935062500	
70250	70250	70250	70250	70250	70250	4935062500	4935062500	4935062500	4935062500	4935062500	
70250	70250	70250	70250	70250	70250	4935062500	4935062500	4935062500	4935062500	4935062500	
70250	70250	70250	70250	70250	70075	4935062500	4935062500	4935062500	4935062500	4910505625	
70250	70250	70250	70250	70075	68225	4935062500	4935062500	4935062500	4910505625	4654650625	
70250	70250	70250	70075	68225	69100	4935062500	4935062500	4910505625	4654650625	4774810000	
70250	70250	70075	68225	69100	68500	4935062500	4910505625	4654650625	4774810000	4692250000	
70250	70075	68225	69100	68500	68500	4910505625	4654650625	4774810000	4692250000	4692250000	
70075	68225	69100	68500	68500	68500	4654650625	4774810000	4692250000	4692250000	4692250000	
68225	69100	68500	68500	68500	68375	4774810000	4692250000	4692250000	4692250000	4675140625	
69100	68500	68500	68500	68375	69475	4692250000	4692250000	4692250000	4675140625	4826775625	
68500	68500	68500	68375	69475	69475	4692250000	4692250000	4675140625	4826775625	4826775625	
68500	68500	68375	69475	69475	68900	4692250000	4675140625	4826775625	4826775625	4747210000	
68500	68375	69475	69475	68900	68775	4675140625	4826775625	4826775625	4747210000	4730000625	
68375	69475	69475	68900	68775	68075	4826775625	4826775625	4747210000	4730000625	4634205625	
69475	69475	68900	68775	68075	66725	4826775625	4747210000	4730000625	4634205625	4452225625	
69475	68900	68775	68075	66725	66550	4747210000	4730000625	4634205625	4452225625	4428902500	
68900	68775	68075	66725	66550	67225	4730000625	4634205625	4452225625	4428902500	4519200625	
68775	68075	66725	66550	67225	68100	4634205625	4452225625	4428902500	4519200625	4637610000	
68075	66725	66550	67225	68100	69000	4452225625	4428902500	4519200625	4637610000	4761000000	
66725	66550	67225	68100	69000	68175	4428902500	4519200625	4637610000	4761000000	4647830625	
66550	67225	68100	69000	68175	69450	4519200625	4637610000	4761000000	4647830625	4823302500	
67225	68100	69000	68175	69450	70200	4637610000	4761000000	4647830625	4823302500	4928040000	
68100	69000	68175	69450	70200	70000	4761000000	4647830625	4823302500	4928040000	4900000000	
69000	68175	69450	70200	70000	70000	4647830625	4823302500	4928040000	4900000000	4900000000	
68175	69450	70200	70000	70000	67800	4823302500	4928040000	4900000000	4900000000	4596840000	
69450	70200	70000	70000	67800	70000	4928040000	4900000000	4900000000	4596840000	4900000000	
70200	70000	70000	67800	70000	67200	4900000000	4900000000	4596840000	4900000000	4515840000	
70000	70000	67800	70000	67200	68975	4900000000	4596840000	4900000000	4515840000	4757550625	
70000	67800	70000	67200	68975	69950	4596840000	4900000000	4515840000	4757550625	4893002500	
67800	70000	67200	68975	69950	69325	4900000000	4515840000	4757550625	4893002500	4805955625	
70000	67200	68975	69950	69325	69325	4515840000	4757550625	4893002500	4805955625	4805955625	
67200	68975	69950	69325	69325	72500	4757550625	4893002500	4805955625	4805955625	5256250000	
68975	69950	69325	69325	72500	72500	4893002500	4805955625	4805955625	5256250000	5256250000	
69950	69325	69325	72500	72500	72500	4805955625	4805955625	5256250000	5256250000	5256250000	
69325	69325	72500	72500	72500	72500	4805955625	5256250000	5256250000	5256250000	5256250000	
69325	72500	72500	72500	72500	74075	5256250000	5256250000	5256250000	5256250000	5487105625	
72500	72500	72500	72500	74075	76875	5256250000	5256250000	5256250000	5487105625	5909765625	
72500	72500	72500	74075	76875	76875	5256250000	5256250000	5487105625	5909765625	5909765625	
72500	72500	74075	76875	76875	76875	5256250000	5487105625	5909765625	5909765625	5909765625	
72500	74075	76875	76875	76875	76000	5487105625	5909765625	5909765625	5909765625	5776000000	
74075	76875	76875	76875	76000	76000	5909765625	5909765625	5909765625	5776000000	5776000000	
76875	76875	76875	76000	76000	76000	5909765625	5909765625	5776000000	5776000000	5776000000	
76875	76875	76000	76000	76000	76650	5909765625	5776000000	5776000000	5776000000	5875222500	
76875	76000	76000	76000	76650	77500	5776000000	5776000000	5776000000	5875222500	6006250000	
76000	76000	76000	76650	77500	77500	5776000000	5776000000	5875222500	6006250000	6006250000	
76000	76000	76650	77500	77500	74200	5776000000	5875222500	6006250000	6006250000	5505640000	
76000	76650	77500	77500	74200	73900	5875222500	6006250000	6006250000	5505640000	5461210000	
76650	77500	77500	74200	73900	73150	6006250000	6006250000	5505640000	5461210000	5350922500	
77500	77500	74200	73900	73150	72000	6006250000	5505640000	5461210000	5350922500	5184000000	
77500	74200	73900	73150	72000	73600	5505640000	5461210000	5350922500	5184000000	5416960000	
74200	73900	73150	72000	73600	73400	5461210000	5350922500	5184000000	5416960000	5387560000	
73900	73150	72000	73600	73400	72475	5350922500	5184000000	5416960000	5387560000	5252625625	
73150	72000	73600	73400	72475	72475	5184000000	5416960000	5387560000	5252625625	5252625625	
72000	73600	73400	72475	72475	70900	5416960000	5387560000	5252625625	5252625625	5026810000	
73600	73400	72475	72475	70900	70700	5387560000	5252625625	5252625625	5026810000	4998490000	
73400	72475	72475	70900	70700	70300	5252625625	5252625625	5026810000	4998490000	4942090000	
72475	72475	70900	70700	70300	71000	5252625625	5026810000	4998490000	4942090000	5041000000	
72475	70900	70700	70300	71000	72850	5026810000	4998490000	4942090000	5041000000	5307122500	
70900	70700	70300	71000	72850	74950	4998490000	4942090000	5041000000	5307122500	5617502500	
70700	70300	71000	72850	74950	74475	4942090000	5041000000	5307122500	5617502500	5546525625	
70300	71000	72850	74950	74475	75000	5041000000	5307122500	5617502500	5546525625	5625000000	
71000	72850	74950	74475	75000	75200	5307122500	5617502500	5546525625	5625000000	5655040000	
72850	74950	74475	75000	75200	74600	5617502500	5546525625	5625000000	5655040000	5565160000	
74950	74475	75000	75200	74600	72500	5546525625	5625000000	5655040000	5565160000	5256250000	
74475	75000	75200	74600	72500	73900	5625000000	5655040000	5565160000	5256250000	5461210000	
75000	75200	74600	72500	73900	77125	5655040000	5565160000	5256250000	5461210000	5948265625	
75200	74600	72500	73900	77125	78300	5565160000	5256250000	5461210000	5948265625	6130890000	
74600	72500	73900	77125	78300	79950	5256250000	5461210000	5948265625	6130890000	6392002500	
72500	73900	77125	78300	79950	77300	5461210000	5948265625	6130890000	6392002500	5975290000	
73900	77125	78300	79950	77300	79750	5948265625	6130890000	6392002500	5975290000	6360062500	
77125	78300	79950	77300	79750	79200	6130890000	6392002500	5975290000	6360062500	6272640000	
78300	79950	77300	79750	79200	80000	6392002500	5975290000	6360062500	6272640000	6400000000	
79950	77300	79750	79200	80000	79825	5975290000	6360062500	6272640000	6400000000	6372030625	
77300	79750	79200	80000	79825	79750	6360062500	6272640000	6400000000	6372030625	6360062500	
79750	79200	80000	79825	79750	79750	6272640000	6400000000	6372030625	6360062500	6360062500	
79200	80000	79825	79750	79750	79075	6400000000	6372030625	6360062500	6360062500	6252855625	
80000	79825	79750	79750	79075	81400	6372030625	6360062500	6360062500	6252855625	6625960000	
79825	79750	79750	79075	81400	79650	6360062500	6360062500	6252855625	6625960000	6344122500	
79750	79750	79075	81400	79650	80100	6360062500	6252855625	6625960000	6344122500	6416010000	
79750	79075	81400	79650	80100	81000	6252855625	6625960000	6344122500	6416010000	6561000000	
79075	81400	79650	80100	81000	81925	6625960000	6344122500	6416010000	6561000000	6711705625	
81400	79650	80100	81000	81925	80625	6344122500	6416010000	6561000000	6711705625	6500390625	
79650	80100	81000	81925	80625	80625	6416010000	6561000000	6711705625	6500390625	6500390625	
80100	81000	81925	80625	80625	80000	6561000000	6711705625	6500390625	6500390625	6400000000	
81000	81925	80625	80625	80000	80000	6711705625	6500390625	6500390625	6400000000	6400000000	
81925	80625	80625	80000	80000	79550	6500390625	6500390625	6400000000	6400000000	6328202500	
80625	80625	80000	80000	79550	81200	6500390625	6400000000	6400000000	6328202500	6593440000	
80625	80000	80000	79550	81200	83150	6400000000	6400000000	6328202500	6593440000	6913922500	
80000	80000	79550	81200	83150	83250	6400000000	6328202500	6593440000	6913922500	6930562500	
80000	79550	81200	83150	83250	82600	6328202500	6593440000	6913922500	6930562500	6822760000	
79550	81200	83150	83250	82600	81700	6593440000	6913922500	6930562500	6822760000	6674890000	
81200	83150	83250	82600	81700	81500	6913922500	6930562500	6822760000	6674890000	6642250000	
83150	83250	82600	81700	81500	81800	6930562500	6822760000	6674890000	6642250000	6691240000	
83250	82600	81700	81500	81800	81050	6822760000	6674890000	6642250000	6691240000	6569102500	
82600	81700	81500	81800	81050	80050	6674890000	6642250000	6691240000	6569102500	6408002500	
81700	81500	81800	81050	80050	82200	6642250000	6691240000	6569102500	6408002500	6756840000	
81500	81800	81050	80050	82200	84250	6691240000	6569102500	6408002500	6756840000	7098062500	
81800	81050	80050	82200	84250	84500	6569102500	6408002500	6756840000	7098062500	7140250000	
81050	80050	82200	84250	84500	85275	6408002500	6756840000	7098062500	7140250000	7271825625	
80050	82200	84250	84500	85275	85200	6756840000	7098062500	7140250000	7271825625	7259040000	
82200	84250	84500	85275	85200	85000	7098062500	7140250000	7271825625	7259040000	7225000000	
84250	84500	85275	85200	85000	84025	7140250000	7271825625	7259040000	7225000000	7060200625	
84500	85275	85200	85000	84025	83600	7271825625	7259040000	7225000000	7060200625	6988960000	
85275	85200	85000	84025	83600	82750	7259040000	7225000000	7060200625	6988960000	6847562500	
85200	85000	84025	83600	82750	84000	7225000000	7060200625	6988960000	6847562500	7056000000	
85000	84025	83600	82750	84000	82000	7060200625	6988960000	6847562500	7056000000	6724000000	
84025	83600	82750	84000	82000	83050	6988960000	6847562500	7056000000	6724000000	6897302500	
83600	82750	84000	82000	83050	82875	6847562500	7056000000	6724000000	6897302500	6868265625	
82750	84000	82000	83050	82875	83000	7056000000	6724000000	6897302500	6868265625	6889000000	
84000	82000	83050	82875	83000	81600	6724000000	6897302500	6868265625	6889000000	6658560000	
82000	83050	82875	83000	81600	84800	6897302500	6868265625	6889000000	6658560000	7191040000	
83050	82875	83000	81600	84800	84775	6868265625	6889000000	6658560000	7191040000	7186800625	
82875	83000	81600	84800	84775	84000	6889000000	6658560000	7191040000	7186800625	7056000000	
83000	81600	84800	84775	84000	81350	6658560000	7191040000	7186800625	7056000000	6617822500	
81600	84800	84775	84000	81350	81500	7191040000	7186800625	7056000000	6617822500	6642250000	
84800	84775	84000	81350	81500	83800	7186800625	7056000000	6617822500	6642250000	7022440000	
84775	84000	81350	81500	83800	83800	7056000000	6617822500	6642250000	7022440000	7022440000	
84000	81350	81500	83800	83800	81750	6617822500	6642250000	7022440000	7022440000	6683062500	
81350	81500	83800	83800	81750	81400	6642250000	7022440000	7022440000	6683062500	6625960000	
81500	83800	83800	81750	81400	80950	7022440000	7022440000	6683062500	6625960000	6552902500	
83800	83800	81750	81400	80950	80950	7022440000	6683062500	6625960000	6552902500	6552902500	
83800	81750	81400	80950	80950	80950	6683062500	6625960000	6552902500	6552902500	6552902500	
81750	81400	80950	80950	80950	81000	6625960000	6552902500	6552902500	6552902500	6561000000	
81400	80950	80950	80950	81000	79075	6552902500	6552902500	6552902500	6561000000	6252855625	
80950	80950	80950	81000	79075	81000	6552902500	6552902500	6561000000	6252855625	6561000000	
80950	80950	81000	79075	81000	81000	6552902500	6561000000	6252855625	6561000000	6561000000	
80950	81000	79075	81000	81000	78575	6561000000	6252855625	6561000000	6561000000	6174030625	
81000	79075	81000	81000	78575	78300	6252855625	6561000000	6561000000	6174030625	6130890000	
79075	81000	81000	78575	78300	78300	6561000000	6561000000	6174030625	6130890000	6130890000	
81000	81000	78575	78300	78300	78400	6561000000	6174030625	6130890000	6130890000	6146560000	
81000	78575	78300	78300	78400	79850	6174030625	6130890000	6130890000	6146560000	6376022500	
78575	78300	78300	78400	79850	80575	6130890000	6130890000	6146560000	6376022500	6492330625	
78300	78300	78400	79850	80575	79950	6130890000	6146560000	6376022500	6492330625	6392002500	
78300	78400	79850	80575	79950	80325	6146560000	6376022500	6492330625	6392002500	6452105625	
78400	79850	80575	79950	80325	80300	6376022500	6492330625	6392002500	6452105625	6448090000	
79850	80575	79950	80325	80300	79150	6492330625	6392002500	6452105625	6448090000	6264722500	
80575	79950	80325	80300	79150	76525	6392002500	6452105625	6448090000	6264722500	5856075625	
79950	80325	80300	79150	76525	76525	6452105625	6448090000	6264722500	5856075625	5856075625	
80325	80300	79150	76525	76525	80100	6448090000	6264722500	5856075625	5856075625	6416010000	
80300	79150	76525	76525	80100	79850	6264722500	5856075625	5856075625	6416010000	6376022500	
79150	76525	76525	80100	79850	79500	5856075625	5856075625	6416010000	6376022500	6320250000	
76525	76525	80100	79850	79500	79500	5856075625	6416010000	6376022500	6320250000	6320250000	
76525	80100	79850	79500	79500	78000	6416010000	6376022500	6320250000	6320250000	6084000000	
80100	79850	79500	79500	78000	77975	6376022500	6320250000	6320250000	6084000000	6080100625	
79850	79500	79500	78000	77975	78850	6320250000	6320250000	6084000000	6080100625	6217322500	
79500	79500	78000	77975	78850	80375	6320250000	6084000000	6080100625	6217322500	6460140625	
79500	78000	77975	78850	80375	77975	6084000000	6080100625	6217322500	6460140625	6080100625	
78000	77975	78850	80375	77975	81000	6080100625	6217322500	6460140625	6080100625	6561000000	
77975	78850	80375	77975	81000	76950	6217322500	6460140625	6080100625	6561000000	5921302500	
78850	80375	77975	81000	76950	75950	6460140625	6080100625	6561000000	5921302500	5768402500	
80375	77975	81000	76950	75950	78950	6080100625	6561000000	5921302500	5768402500	6233102500	
77975	81000	76950	75950	78950	76000	6561000000	5921302500	5768402500	6233102500	5776000000	
81000	76950	75950	78950	76000	77250	5921302500	5768402500	6233102500	5776000000	5967562500	
76950	75950	78950	76000	77250	76525	5768402500	6233102500	5776000000	5967562500	5856075625	
75950	78950	76000	77250	76525	76800	6233102500	5776000000	5967562500	5856075625	5898240000	
78950	76000	77250	76525	76800	73950	5776000000	5967562500	5856075625	5898240000	5468602500	
76000	77250	76525	76800	73950	73600	5967562500	5856075625	5898240000	5468602500	5416960000	
77250	76525	76800	73950	73600	71925	5856075625	5898240000	5468602500	5416960000	5173205625	
76525	76800	73950	73600	71925	71750	5898240000	5468602500	5416960000	5173205625	5148062500	
76800	73950	73600	71925	71750	70000	5468602500	5416960000	5173205625	5148062500	4900000000	
73950	73600	71925	71750	70000	67675	5416960000	5173205625	5148062500	4900000000	4579905625	
73600	71925	71750	70000	67675	66900	5173205625	5148062500	4900000000	4579905625	4475610000	
71925	71750	70000	67675	66900	64675	5148062500	4900000000	4579905625	4475610000	4182855625	
71750	70000	67675	66900	64675	63000	4900000000	4579905625	4475610000	4182855625	3969000000	
70000	67675	66900	64675	63000	62025	4579905625	4475610000	4182855625	3969000000	3847100625	
67675	66900	64675	63000	62025	62775	4475610000	4182855625	3969000000	3847100625	3940700625	
66900	64675	63000	62025	62775	62500	4182855625	3969000000	3847100625	3940700625	3906250000	
64675	63000	62025	62775	62500	63125	3969000000	3847100625	3940700625	3906250000	3984765625	
63000	62025	62775	62500	63125	64200	3847100625	3940700625	3906250000	3984765625	4121640000	
62025	62775	62500	63125	64200	64475	3940700625	3906250000	3984765625	4121640000	4157025625	
62775	62500	63125	64200	64475	64475	3906250000	3984765625	4121640000	4157025625	4157025625	
62500	63125	64200	64475	64475	64200	3984765625	4121640000	4157025625	4157025625	4121640000	
63125	64200	64475	64475	64200	65600	4121640000	4157025625	4157025625	4121640000	4303360000	
64200	64475	64475	64200	65600	66000	4157025625	4157025625	4121640000	4303360000	4356000000	
64475	64475	64200	65600	66000	66250	4157025625	4121640000	4303360000	4356000000	4389062500	
64475	64200	65600	66000	66250	67825	4121640000	4303360000	4356000000	4389062500	4600230625	
64200	65600	66000	66250	67825	66425	4303360000	4356000000	4389062500	4600230625	4412280625	
